system:index,01,02,03,04,05,06,07,08,09,10,11,12,CVEGEO,CVE_ENT,NOMGEO,date_year,.geo
56,-1.6711298517620512,0.8355424062356839,0.5199805275393429,-0.5756743605450039,0.7766523562413967,-0.6897475890303476,-0.28061577183417535,0.08095433806916184,-0.6516149510358532,-0.46238050234658784,0.16923543947513914,0.42396211082251434,25,25,Sinaloa,1961.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
57,-1.0481337289115717,1.0554581004488894,0.9403928449985459,1.4954200944191225,1.4720204785578643,-0.2587739130108952,0.06862014799105527,-0.5295038341502045,0.10944016195754261,0.5277816157993993,-0.27104722718875446,-0.3223491770408265,26,26,Sonora,1961.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
58,-0.6555677085845296,-1.0569660265711913,-1.2247836312566387,-0.7035223819119227,-0.10698444711093358,-0.2898064809172622,-0.41060085950379566,0.007521103235292505,0.044216182266537146,-0.2921416657957128,-0.5845283083849019,-0.2853498869063095,27,27,Tabasco,1961.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
59,-0.5094362102357296,0.9355096780468988,0.41521635888723124,0.935823644402785,1.6611972351465547,-0.45627524946752357,0.15769908236505606,-0.26189749761395076,-0.09336353088803066,0.4832480320002231,0.020319914815766723,1.3469267769155093,28,28,Tamaulipas,1961.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
60,-0.2577710358601614,0.7437606857145438,0.617025937375981,1.1228821703452,1.9192476582214941,-0.587914629197986,-0.5865658133639888,-0.06563968424540494,-0.07514156699554403,0.7759231158315266,-0.9500712323866645,0.11199175350610602,29,29,Tlaxcala,1961.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
61,-0.7958059738762902,-0.17465781186961582,-0.4130475685145167,0.8691835121561702,1.357625303519254,-0.34925862732619867,-0.2914159821452545,0.5315477703755362,-0.07529050405742395,0.37775183208128016,-0.7245898866790866,0.01027418740691107,30,30,Veracruz de Ignacio de la Llave,1961.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
62,0.5000972876018542,-0.15797592881470046,-1.2906078963380967,0.32699172287209,-0.5483597205980746,0.6331260088138835,1.408162311932298,-0.23872412116487848,-0.3686761975681434,-0.697471815717454,-0.8073541606108974,-0.7706616238089681,31,31,Yucat�n,1961.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
63,-0.5060400317992796,0.5546405109440988,0.4064912244122255,0.9908456654114584,0.8105464875555952,-0.4537204569523027,-0.7335011221152626,0.726513668623551,0.9214356440502335,1.0710500979775537,0.9665041633567125,1.1093883075711795,32,32,Zacatecas,1961.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
64,1.105624746107045,-0.13008761276155953,1.4077810206654413,-0.1728831160913244,1.247031757690405,0.3071419578150477,2.1063529284916034,2.059574428962574,-0.5720206339182877,-0.30145693254799366,0.8637957608081588,0.4277453091584199,01,01,Aguascalientes,1962.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
65,-0.3720735579607064,-0.6711674039170429,-0.6728478397478276,1.2747192136011343,0.3919461976599174,0.01275488940432231,0.7211037882466074,1.2763592203290977,-0.8548448129251035,0.6007970113240578,0.9735401756279137,-0.46114786775992167,02,02,Baja California,1962.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
66,-0.5696520741939491,0.016701387219870346,-0.5118240525251967,0.8538401080697278,1.1405130720023153,0.24882202810670168,0.9107368724732693,1.0622383662290578,-2.1306820073317962,0.1801006822022823,0.9031908907223681,-0.42911141114074747,03,03,Baja California Sur,1962.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
67,0.5380417626747129,1.1796298138128305,0.8454782015924442,-2.221626195424004,0.5064514032175614,-0.5716278639851585,0.34674090877011204,0.5865453397625556,-0.20354330465483433,0.49580385373697455,1.1794635418511887,2.033167612766866,04,04,Campeche,1962.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
68,1.1713135737199576,1.8912388058063156,0.9377142682305026,0.8562134735089055,1.7676284841457808,0.7239925822702918,1.4099507905847275,1.5602326728172227,0.6079475370892585,0.6842173086086458,1.088202509931471,-0.07894135757768084,05,05,Coahuila de Zaragoza,1962.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
69,1.1755408131465601,1.133941353429588,0.880229025473016,0.5687605339697784,0.5899034849960373,-0.7881442757090849,0.7564753178603704,-0.3130934881233626,-0.24471918925127842,-1.288331205281062,-0.7465509266188309,-0.0710620182889786,06,06,Colima,1962.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
70,0.19630316513368784,0.5291314888161972,0.35755848508892185,-1.5015602193953776,0.25134813796299593,-0.10193440831129648,-0.2547525039412669,-0.2851145301640148,-0.06848044203633373,-0.40478552305573684,1.3509421123876886,0.6557354981986155,07,07,Chiapas,1962.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
71,0.22447563546774163,1.3537192522260326,0.23316332759390107,0.8943773060836806,1.0835043577928876,0.7637759112296048,-0.4336518426230182,2.5329738702194438,-0.4797088452549793,-0.5754756963870185,0.6608141806032048,-0.19816087760587325,08,08,Chihuahua,1962.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
72,0.9841593840658921,0.6354680572579947,0.9163899094306716,-1.9409974724506531,0.9046743659147007,-0.2734096084060785,0.46633123252143144,-0.05329960923574944,-0.03998714698337441,-0.11563306280828675,0.4497510001954531,0.17722722445952896,09,09,Ciudad de M�xico,1962.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
73,1.151692268173568,1.1551453435752697,0.9895636638965399,0.702785076721619,0.9529666505234013,0.10830300828471613,0.8434974505687575,1.9252439399421033,0.17170138445355865,-0.5540897791375171,1.104859407265072,-0.026734509978949647,10,10,Durango,1962.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
74,1.2167031363921943,0.47116349846722405,1.4526387713623385,0.22974488442076013,1.2131141141162334,-0.38015611928363113,1.9466807677625086,0.8468446155734074,-0.517905175121779,0.1428116846020297,0.7188482539443846,0.07918984942454368,11,11,Guanajuato,1962.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
75,0.3363947660950151,0.3669405771385452,0.5016576827120645,-0.5500194762269517,0.5658539884335384,-0.20683831478268375,0.6962006749801682,-0.24259020232298803,-0.1259336631894528,-0.6392870526569883,-0.15753092512511982,-0.4694724692801498,12,12,Guerrero,1962.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
