system:index,01,02,03,04,05,06,07,08,09,10,11,12,CVEGEO,CVE_ENT,NOMGEO,date_year,.geo
60,-0.14936363996356872,-0.41468775987011425,-0.6904910307686213,-1.8097768581950653,-3.0219599651526514,-2.1338116263414237,-0.7056171543974971,-0.7283449491149565,-0.778554231180454,-1.6202387835108707,-0.6842367243495824,-0.5245376786916403,29,29,Tlaxcala,1961.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
61,0.5358967917638698,0.5569353563041385,0.9664510070054027,0.12928031220651837,-0.8405922012528522,0.8326863211643146,1.9296148966225184,1.4048601851513864,0.7716289295444678,-0.04891121516520088,1.138564717256422,0.9941755188232091,30,30,Veracruz de Ignacio de la Llave,1961.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
62,-1.007634737145525,-0.9281786754400804,0.5205352709056039,-0.36435582017155843,0.344070273440218,-0.6839164869243656,-1.3920189251244994,-1.441610384963272,-1.5843880445694642,-1.2511511127456345,-0.23506688401403522,0.7353049191408179,31,31,Yucat�n,1961.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
63,-1.9677441177495298,-2.117821615285142,-1.9611480046152205,-1.9356441323001707,-2.1477376724302215,-1.5119757311697293,-0.37419159915647254,-1.0693696395744656,-2.250450578029351,-2.837978895421879,-2.9839751839836386,-3.3181564952218583,32,32,Zacatecas,1961.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
64,-4.934257236331381,-4.504547659975601,-4.17032840745259,-3.2893929522013976,-3.6691051624708884,-3.568289896861481,-4.7340552567372765,-5.714034739935676,-4.952936813796166,-4.336674475989799,-4.314803704114451,-4.320822058334257,01,01,Aguascalientes,1962.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
65,-0.1185671288447941,0.16108351128480072,0.6252203128376865,0.0962205586982088,-0.01446065339416652,-0.0718634046527135,-0.48278951563494227,-1.557106994930118,0.43579710360443746,-0.17612156018328792,-1.074880152909384,-0.5487741473695907,02,02,Baja California,1962.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
66,0.11041465590192923,0.12423643266597868,3.264352233741717E-5,-0.04876203080135068,-0.09433683748724991,-0.14229816634889667,-0.4274204236172734,-1.7718231303266634,2.4750232767027085,2.5216535503469113,1.8752527897736386,2.0820470503354827,03,03,Baja California Sur,1962.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
67,0.24304938935185347,-0.8009540416202863,-1.548451181301201,0.6138697754208663,-0.017030346892162734,-0.07493976753470832,-0.8662044729606284,-1.5992260562019156,-1.673027127534251,-2.014900576578251,-2.3422484435772883,-3.099710370649382,04,04,Campeche,1962.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
68,-2.4492238434289884,-2.654565692366491,-2.6326874588733102,-2.648669485281087,-3.4884256163584753,-3.578030041688182,-4.218829381888107,-4.765705305391493,-4.662209660387178,-4.487712789955434,-4.396110021513941,-3.8887869155085535,05,05,Coahuila de Zaragoza,1962.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
69,-3.957722901318405,-4.091134022032894,-3.9407588042419492,-3.6707647034613298,-3.704938469769926,-2.9844544593982754,-3.434969063396026,-3.0596866554169893,-2.293574926945713,-1.0706017203769995,0.6588606275123121,0.851865936809756,06,06,Colima,1962.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
70,2.197041934024612,1.4712769389216034,0.8780314000114179,1.9381074899754451,1.319493183744632,1.3141797545796672,0.9116138868027274,0.882995968220085,1.487115586474648,1.6997299190569646,0.8998984588762823,0.30614143729879406,07,07,Chiapas,1962.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
71,-1.3050216215556558,-1.6303632635674654,-1.6235224129221506,-1.8570790911058244,-2.086238560757804,-2.5639623990029112,-1.878098074078578,-3.7736094557952624,-2.7594358570438167,-1.7127988565743875,-1.8393048328277357,-1.6951715808189534,08,08,Chihuahua,1962.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
72,-2.997978887061695,-3.0459434512757944,-3.181187204922816,-1.293552066203385,-1.7905909500822244,-1.9331489045673973,-2.671077396424593,-2.9538279136385355,-3.1193130337913106,-2.8396795925945586,-2.73514879847223,-2.6291103920216434,09,09,Ciudad de M�xico,1962.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
73,-2.135833761447951,-2.36965548711211,-2.271773258973119,-2.372854991404774,-2.5866881958920778,-2.387039636827072,-3.1210638380640074,-4.333800614262148,-4.4109158668333075,-3.55235743783281,-3.598076151710643,-3.271007635671161,10,10,Durango,1962.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
74,-5.059072034723426,-4.834364283444876,-4.739560422666565,-4.18313758698793,-4.354450374599015,-3.594947858482535,-4.638701560914611,-5.057110949974886,-4.394827715202258,-4.1290444138114815,-3.957780308698279,-3.7439472281723076,11,11,Guanajuato,1962.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
75,0.24993925076785264,0.07429558172544569,-0.10674062516893927,0.07618481746942735,-0.7341439098014719,-1.323993067647642,-2.0079014987408876,-2.344567042284337,-2.4276221553656665,-1.590749621888838,-1.3722298941037334,-0.7588263529967908,12,12,Guerrero,1962.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
76,-2.9386060251204102,-3.244071168193408,-3.466204854093876,-1.335410520351307,-1.8841893285484972,-1.8303743507413353,-2.607586929832845,-3.3100207762772667,-3.2789067145150725,-3.199055359335158,-2.8534502219284192,-2.7089005194069364,13,13,Hidalgo,1962.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
77,-2.705875662767232,-2.745374019724509,-2.8075327158506167,-2.430484512597327,-2.748172032472848,-2.004106596771514,-2.415796060697583,-2.7279623970223223,-1.8479511567300773,-0.555807731001006,-0.056073307906005024,-0.2990183844779966,14,14,Jalisco,1962.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
78,-2.640394172637912,-2.747036989786886,-2.915428051001817,-1.398256185636424,-2.041762383676016,-2.3217686561346045,-3.101696859518192,-3.5098779528396102,-3.493867059315486,-3.251857958934883,-3.045833421927378,-2.884390472950469,15,15,M�xico,1962.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
79,-2.8837662778510422,-3.0081638300030424,-3.0571954965006616,-2.4785316563546007,-2.869308814281374,-2.1307777800317846,-2.175190776616966,-2.3500146735639214,-1.0935781992764655,-0.28328817662372857,-0.19009719714643142,-0.33256541231362186,16,16,Michoac�n de Ocampo,1962.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
80,-1.5060870345007509,-1.5454330528924543,-1.644126067958,-1.0631155025109251,-1.5487838322572223,-2.12842757451249,-3.352685873605952,-3.4943944433574647,-3.8145242287875867,-3.4507549077153876,-3.200202504402271,-2.8927656036000764,17,17,Morelos,1962.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
81,-0.9029735495827417,-0.9788226040926835,-1.5201606334339477,-1.5012832364169046,-1.6808954689719457,0.3963537320223719,-0.40108470569957316,-0.8712062766335227,-0.027873590642755693,1.165934337269174,1.7294292103160505,1.2779391756924718,18,18,Nayarit,1962.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
82,-2.863174540369316,-3.2317966050046123,-3.186943937221399,-3.250658365006887,-3.8670997144065202,-3.1783471838688295,-3.96538089759975,-4.319764993657413,-4.332987073883438,-4.34953068417237,-3.7850924222058895,-3.3160417429469797,19,19,Nuevo Le�n,1962.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
83,0.6400520539052458,-0.0903235894696893,-0.42168822269660267,-0.27957087729120494,-0.9909073024879731,-0.13986233450859645,-0.5827997650618884,-0.8442379967747534,-1.1812744877473256,-0.5335745198624027,-0.6948988804374554,-0.795418002648206,20,20,Oaxaca,1962.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
84,-1.007186323924341,-1.4906565552592208,-1.7866132259429972,-0.7841468875848041,-1.4476400187825134,-2.229812845666486,-3.172168015599662,-3.4174123154999707,-3.5629154763749784,-3.2094795023096494,-2.6748684877069366,-2.3094855858085586,21,21,Puebla,1962.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
85,-4.222684246566143,-4.1855465970273436,-4.21409471126089,-3.203595443010778,-3.5976052310047093,-3.6029829213603817,-4.621833536970149,-4.999081754588543,-4.873504477772263,-4.994461526067748,-4.567695726312115,-4.2820091569435705,22,22,Quer�taro,1962.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
