date_year,nombre_estado,pdsi_mean
2002-06-30,Aguascalientes,0.5881997315256368
2002-06-30,Baja California,-3.883282792308008
2002-06-30,Baja California Sur,-2.48388572445402
2002-06-30,Campeche,-0.4425254172209772
2002-06-30,Coahuila,-0.5534350237795985
2002-06-30,Colima,-3.098408296863353
2002-06-30,Chiapas,-0.0568776699196137
2002-06-30,Chihuahua,-3.028820763946752
2002-06-30,Ciudad de México,-1.3155664155747702
2002-06-30,Durango,-1.7256092863411614
2002-06-30,Guanajuato,0.7000971450704269
2002-06-30,Guerrero,-1.0615312580279228
2002-06-30,Hidalgo,-2.245446359429602
2002-06-30,Jalisco,-1.9968933283932035
2002-06-30,Estado de México,-1.0037284332556078
2002-06-30,Michoacán,-0.4325494303005709
2002-06-30,Morelos,-0.871713977477772
2002-06-30,Nayarit,-3.1765860979484795
2002-06-30,Nuevo León,0.0136888979965935
2002-06-30,Oaxaca,-1.9521372785075688
2002-06-30,Puebla,-1.3923946432825896
2002-06-30,Querétaro,-1.0052699194851349
2002-06-30,Quintana Roo,-1.2511530387085448
2002-06-30,San Luis Potosí,0.1848438506042326
2002-06-30,Sinaloa,-5.028417504009725
2002-06-30,Sonora,-3.465479759297051
2002-06-30,Tabasco,0.089375494100987
2002-06-30,Tamaulipas,-0.4112244082785272
2002-06-30,Tlaxcala,-1.449254593513642
2002-06-30,Veracruz,-2.4686719617367103
2002-06-30,Yucatán,-1.5107112941114142
2002-06-30,Zacatecas,-0.3705404956986795
2003-06-30,Aguascalientes,1.0507449585967243
2003-06-30,Baja California,-1.7823514551373938
2003-06-30,Baja California Sur,-0.034167862209682
2003-06-30,Campeche,-0.935846177141802
2003-06-30,Coahuila,1.428142152946612
2003-06-30,Colima,-0.7620351392261497
2003-06-30,Chiapas,-1.0001841384449364
2003-06-30,Chihuahua,-1.999079587080428
2003-06-30,Ciudad de México,0.3347529308789986
2003-06-30,Durango,0.1863110557306445
2003-06-30,Guanajuato,0.6539319102670534
2003-06-30,Guerrero,1.2181757629170664
2003-06-30,Hidalgo,-2.721086709478395
2003-06-30,Jalisco,-0.250648868537249
2003-06-30,Estado de México,0.1976037967865172
2003-06-30,Michoacán,2.325790787886984
2003-06-30,Morelos,1.830700952738103
2003-06-30,Nayarit,-2.254633726640176
2003-06-30,Nuevo León,2.823998763373177
2003-06-30,Oaxaca,-1.011198344670928
2003-06-30,Puebla,-0.9036141496479057
2003-06-30,Querétaro,-1.4022181811875374
2003-06-30,Quintana Roo,-1.1749241966976014
2003-06-30,San Luis Potosí,0.4230914350457318
2003-06-30,Sinaloa,-3.72848475305393
2003-06-30,Sonora,-1.2330069591163375
2003-06-30,Tabasco,-1.6523030471672997
2003-06-30,Tamaulipas,1.7457916312716522
2003-06-30,Tlaxcala,-1.3968127384205171
2003-06-30,Veracruz,-2.6838774759397928
2003-06-30,Yucatán,0.7487274394425847
2003-06-30,Zacatecas,1.3064125154643262
2004-06-30,Aguascalientes,4.581642083471957
2004-06-30,Baja California,-0.8378890164455586
2004-06-30,Baja California Sur,0.6145795691055052
2004-06-30,Campeche,-0.4570657617101435
2004-06-30,Coahuila,3.643393357359198
2004-06-30,Colima,0.6650312452840528
2004-06-30,Chiapas,0.9656269498281992
2004-06-30,Chihuahua,1.10911335597045
2004-06-30,Ciudad de México,2.166000256396655
2004-06-30,Durango,2.9242691234476568
2004-06-30,Guanajuato,4.080069141958164
2004-06-30,Guerrero,2.4966390914771344
2004-06-30,Hidalgo,0.9447680234205302
2004-06-30,Jalisco,2.2972096566177425
2004-06-30,Estado de México,2.794950009331909
2004-06-30,Michoacán,3.891299312528882
2004-06-30,Morelos,2.730352018522143
2004-06-30,Nayarit,-0.0487215469822739
2004-06-30,Nuevo León,4.341667557423821
2004-06-30,Oaxaca,0.1980696190212857
2004-06-30,Puebla,0.2064978881237605
2004-06-30,Querétaro,2.138159525951388
2004-06-30,Quintana Roo,-0.4257397060598804
2004-06-30,San Luis Potosí,3.4783052756516373
2004-06-30,Sinaloa,0.5002826183078242
2004-06-30,Sonora,-0.2250685558376254
2004-06-30,Tabasco,0.4125820086303874
2004-06-30,Tamaulipas,2.47882904300832
2004-06-30,Tlaxcala,-0.4373036041922409
2004-06-30,Veracruz,-0.11413498308107
2004-06-30,Yucatán,1.180367217655497
2004-06-30,Zacatecas,4.210536655661463
2005-06-30,Aguascalientes,-0.3843676065579833
2005-06-30,Baja California,1.743736600766793
2005-06-30,Baja California Sur,-0.2179163183997877
2005-06-30,Campeche,-0.2028422660404768
2005-06-30,Coahuila,1.4534282616826009
2005-06-30,Colima,-3.527821576051908
2005-06-30,Chiapas,0.3169271018617334
2005-06-30,Chihuahua,1.0354881571861942
2005-06-30,Ciudad de México,-1.6520410057821868
2005-06-30,Durango,-0.0176722497546573
2005-06-30,Guanajuato,0.1391993202385954
2005-06-30,Guerrero,-0.7976595013081433
2005-06-30,Hidalgo,-0.8064218465703407
2005-06-30,Jalisco,-2.4878383296298985
2005-06-30,Estado de México,-1.2143027116866176
2005-06-30,Michoacán,-0.979526301968874
2005-06-30,Morelos,-1.104528019630862
2005-06-30,Nayarit,-3.000424314556697
2005-06-30,Nuevo León,1.271717269546852
2005-06-30,Oaxaca,-0.5246964430976357
2005-06-30,Puebla,-2.3863117072271804
2005-06-30,Querétaro,-0.1163168924573817
2005-06-30,Quintana Roo,-1.379490930510086
2005-06-30,San Luis Potosí,1.00406226444209
2005-06-30,Sinaloa,-0.7028143832426301
2005-06-30,Sonora,-0.4406371112704303
2005-06-30,Tabasco,-1.4338535859463415
2005-06-30,Tamaulipas,0.3512857025255055
2005-06-30,Tlaxcala,-2.9953282283293072
2005-06-30,Veracruz,-2.2895764017712046
2005-06-30,Yucatán,0.4313905990636834
2005-06-30,Zacatecas,-0.1941537162542964
2006-06-30,Aguascalientes,-1.231000609958966
2006-06-30,Baja California,-2.739824099849785
2006-06-30,Baja California Sur,-1.180967604076351
2006-06-30,Campeche,3.2991506404152102
2006-06-30,Coahuila,-2.335921900591309
2006-06-30,Colima,-3.13598632432902
2006-06-30,Chiapas,1.3148693267410616
2006-06-30,Chihuahua,-0.4822404870066739
2006-06-30,Ciudad de México,-0.5675945573179141
2006-06-30,Durango,-1.9181081615111792
2006-06-30,Guanajuato,-1.0602185160891378
2006-06-30,Guerrero,-0.613053262861542
2006-06-30,Hidalgo,-0.8528457959517742
2006-06-30,Jalisco,-3.438418353877205
2006-06-30,Estado de México,-0.6797917360653379
2006-06-30,Michoacán,-1.8092318749929577
2006-06-30,Morelos,-0.6473167623209202
2006-06-30,Nayarit,-4.15346257990056
2006-06-30,Nuevo León,-1.999852604790445
2006-06-30,Oaxaca,1.1513956685002602
2006-06-30,Puebla,-0.7450160433971679
2006-06-30,Querétaro,-0.7521708803823894
2006-06-30,Quintana Roo,3.7208287583489392
2006-06-30,San Luis Potosí,-0.9049618235009378
2006-06-30,Sinaloa,-1.9414255281205663
2006-06-30,Sonora,-1.4160407189674455
2006-06-30,Tabasco,1.044709339196216
2006-06-30,Tamaulipas,-1.584823269135413
2006-06-30,Tlaxcala,-1.1050008579838697
2006-06-30,Veracruz,-0.7086989671285678
2006-06-30,Yucatán,3.091546027281069
2006-06-30,Zacatecas,-1.4663130886434637
2007-06-30,Aguascalientes,1.3094947275516609
2007-06-30,Baja California,-3.965055782084313
2007-06-30,Baja California Sur,-0.9928670048493976
2007-06-30,Campeche,3.1992187860772794
2007-06-30,Coahuila,1.5401365943592258
2007-06-30,Colima,-0.220752973618142
2007-06-30,Chiapas,0.8827469757990701
2007-06-30,Chihuahua,0.8917551443287642
2007-06-30,Ciudad de México,2.410873737909571
2007-06-30,Durango,-0.0374842014386286
2007-06-30,Guanajuato,1.798495777006828
2007-06-30,Guerrero,1.2721635166831973
2007-06-30,Hidalgo,2.437357821009222
2007-06-30,Jalisco,-0.2974146119465784
2007-06-30,Estado de México,2.0243481604331874
2007-06-30,Michoacán,0.7832870552568983
2007-06-30,Morelos,2.50805035163808
2007-06-30,Nayarit,-0.6821523215553961
2007-06-30,Nuevo León,1.547606478452143
2007-06-30,Oaxaca,0.895242828061824
2007-06-30,Puebla,1.8631238304299853
2007-06-30,Querétaro,1.834991367812853
2007-06-30,Quintana Roo,3.8599742632728686
2007-06-30,San Luis Potosí,2.1280549337425687
2007-06-30,Sinaloa,0.3576299006053091
2007-06-30,Sonora,-0.8420780792828133
2007-06-30,Tabasco,0.1424009074740963
2007-06-30,Tamaulipas,2.085786682375012
2007-06-30,Tlaxcala,2.714602736968545
2007-06-30,Veracruz,1.1241771255407769
2007-06-30,Yucatán,3.100801412095249
2007-06-30,Zacatecas,0.8091718405126744
2008-06-30,Aguascalientes,-0.0850059147536134
2008-06-30,Baja California,-3.277915849610016
2008-06-30,Baja California Sur,-1.0299846000198205
